count,date,title,description,org_link,link
125,20240813,[sh수협은행] 2024 하반기 신입행원 <b>채용공고</b> 자소서 문항,"sh수협은행 신입직 <b>공고</b>입니다 2024.08.13 오늘부터 지원 가능합니다 <b>채용</b>예정인원은 전국 기준 일반분야 00명, 지역인재 각 0명, 본부에서 근무하는 <b>IT</b>인재 00명입니다 직급은 전부 일반 3급 행원입니다... ",https://blog.naver.com/gkgus0813/223546382136,https://blog.naver.com/gkgus0813/223546382136
126,20240624,"기술, <b>IT</b> 운영, 홍보, 사업용... 경비원 <b>채용 공고</b> / 자소서... ","기술, <b>IT</b> 운영, 홍보, 사업용 검사, 토목, 기계, 용접, 경비원 <b>채용 공고</b> / 자소서 자기소개서 면접 취업... 연구<b>개발</b>을 하여 국민의 생명과 재산을 전기재해로부터 지키는 국내 유일의 전기안전 관리 전문... ",https://blog.naver.com/alsldd3/223489538332,https://blog.naver.com/alsldd3/223489538332
127,20240812,"특화 <b>채용</b> 정보 &amp; 구인 <b>공고</b> | 음성, 일자리, <b>채용</b>, 구인, 지역... ","음성 교차로 음성군 일자리 정보| 지역 특화 <b>채용</b> 정보 &amp; 구인 <b>공고</b> | 음성, 일자리, <b>채용</b>, 구인, 지역... 연구<b>개발</b> 분야의 인력을 <b>채용</b> 중입니다. * 소프트웨어, <b>IT</b>, 통신 4차 산업혁명 시대를 맞아 빅<b>데이터</b>... ",https://blog.naver.com/feed10883/223545292898,https://blog.naver.com/feed10883/223545292898
128,20240812,"잡코리아, 벼룩시장: 다양한 구인구직정보와 <b>채용공고</b> 안내","구인구직정보와 <b>채용공고</b> 안내 ▲▲▲▲▲▲▲▲▲▲▲▲▲▲▲▲▲▲▲ 신안군에서는 다양한 일자리... 마케팅·홍보·조사, <b>IT개발</b>·<b>데이터</b>, 총무·법무·사무, 회계·세무·재무, 인사·노무·HRD 등 다양한... ",https://blog.naver.com/zkzhzorwn666/223545393878,https://blog.naver.com/zkzhzorwn666/223545393878
129,20240814,제주항공 신입사원 <b>채용 공고</b> / 자기소개서 자소서 면접 취업... ,제주항공 신입사원 <b>채용 공고</b> / 자기소개서 자소서 면접 취업 학원 추천 안녕하세요.... 이를 통해 당사는 자체적으로 손쉽게 정형/비정형 <b>데이터</b>를 분석할 수 있게 됐습니다. 제주항공은 클라우드 전환 및 분석... ,https://blog.naver.com/alsldd3/223546607802,https://blog.naver.com/alsldd3/223546607802
130,20240613,분당서울대학교병원 단시간일반직(선임급연구원) <b>채용공고</b>... ,"분당서울대학교병원 단시간일반직(선임급연구원) <b>채용공고</b> 자기소개서 다운로드 파일문서 (열기).zip... 당시 저는 연구 방법에 대한 충분한 이해가 부족했고, <b>데이터</b> 분석에도 미흡한 점이 있었습니다. 이 실패... ",https://blog.naver.com/ajsy357/223478599885,https://blog.naver.com/ajsy357/223478599885
131,20220312,항공교통관리 기술<b>개발</b>사업 촉탁연구원(기간제 계약직) <b>채용공고</b>,"1명, <b>데이터</b>분석분야 1명 <b>채용</b>방식: 공개 제한경쟁<b>채용</b> 계약기간: 계약일로부터 2년(연장 없음)... (1명)&gt; <b>데이터</b> 기반의 항공교통관리(ATM) 의사결정 지원 기술 연구 - ATM 성능지표별 평가 알고리즘 <b>개발</b>... ",https://blog.naver.com/hi_isu/222670958571,https://blog.naver.com/hi_isu/222670958571
132,20240806,서귀포시 하원동 고용센터 일자리 | 워크넷 | <b>채용공고</b>... ,"사람인, 잡코리아, 잡플래닛 등 다양한 <b>채용공고</b> 사이트가 있으며, 각 사이트마다 특징적인 기능을 제공합니다. 재택알바는 집에서 편리하게 할 수 있는 알바입니다. 온라인 설문조사, <b>데이터</b> 입력, 번역, 디자인... ",https://waeiaaw.tistory.com/1384,https://waeiaaw.tistory.com/1384
133,20230320,"미국 뉴욕 <b>IT</b> 취업, 만족도... (트레이니) <b>채용공고</b>가 곧... ","<b>IT</b>분야 미동부 뉴욕 지역으로 미국취업 희망하시는 분이면 완전 초강추하는 회사에서 곧 <b>채용 공고</b>를 오픈할거라서 사전에 안내드리고, 지원을 해보고자 하시는 분들의 경우는 지원에 필요한... ",https://blog.naver.com/careerusa/223049803548,https://blog.naver.com/careerusa/223049803548
134,20240521,[금호타이어] <b>IT</b>부문 수시 <b>채용공고</b> (~05/29),<b>IT</b>관련 학과 졸업&amp;프로그래밍 <b>개발</b> 능력이 있어야 합니다. 그 외 다른 결격 사유 없으면 됩니다. 전형 일정(예정) ◆체크포인트◆ 본 <b>채용</b>은 서류 접수 -&gt; 면접대상자 발표 및 역량검사 -&gt; 면접전형 -&gt; 최종... ,https://blog.naver.com/awesome_consulting/223453846888,https://blog.naver.com/awesome_consulting/223453846888
135,20240611,"비즈니스, <b>IT</b> 디지털, IB 리서치 신입 <b>채용 공고</b> 지원하기... ","/ 경영관리 플랫폼 비즈니스, <b>IT</b> 디지털, IB 리서치 신입 <b>채용 공고</b> 지원하기 / 자기소개서 자소서 면접... 당사는 최근 코람코자산신탁과 부동산 <b>개발</b>금융 관련 전략적 업무협력(MOU)을 맺고 대체투자 부문... ",https://blog.naver.com/alsldd3/223475599439,https://blog.naver.com/alsldd3/223475599439
136,20240411,한화생명 <b>채용 공고</b>! 2024년 하반기 자기소개서 작성 방법과... ,"상단의 이미지를 클릭하시면 <b>채용공고</b>를 확인하실 수 있습니다 2. 한화생명 <b>채용공고</b> 및 기업 분석 1)... <b>채용</b> 분야는 총 9개로 영업마케팅, 상품<b>개발</b>, 보험계리, 투자, <b>IT개발</b>, <b>데이터</b>분석, 보험지원, 경영지원... ",https://blog.naver.com/ultimatecareergroup/223412578198,https://blog.naver.com/ultimatecareergroup/223412578198
137,20240122,작년 <b>채용공고</b> 살펴보니 ... <b>IT 개발</b>자 수요 줄고 인기 직무... ,"지난해 사람인이 자체 <b>데이터</b>를 분석해 발표한 ‘<b>채용</b>시장 공급과 수요 현황 조사’ 결과, 2021년 6월부터 2022년 5월까지 1년간 <b>공고</b>수(수요) 대비 지원자수(공급)가 가장 부족한 직무가 <b>IT개발</b>/<b>데이터</b>(41.8... ",https://blog.naver.com/minchaeryn/223330498566,https://blog.naver.com/minchaeryn/223330498566
138,20240621,경산시 <b>채용공고</b> 소식 &amp; 구직 정보 안내,"다양한 <b>채용</b>정보를 제공하는 홈페이지들이 많이 있습니다. 이러한 사이트들에서는 총무·법무·사무, 마케팅·홍보·조사, 회계·세무·재무, <b>IT개발</b>·<b>데이터</b>, 미디어·문화·스포츠, 인사·노무·HRD, 기획·전략 등... ",https://blog.naver.com/wwrzxrzoy/223486432147,https://blog.naver.com/wwrzxrzoy/223486432147
139,20240801,"KIPA 한국발명진흥회 <b>채용 공고</b>, 자소서, 연봉(2024년 정규직)","KIPA 한국발명진흥회 <b>채용 공고</b>, 자소서, 연봉(2024년 정규직) KIPA 한국발명진흥회 <b>채용</b> 분야 및 인원 총... 최빈/개도국에 <b>개발</b>하고 보급을 지원하는 업무라고 합니다. 이는 순수 자체 사업으로 아세안 글로벌... ",https://blog.naver.com/dr_gong_/223533329750,https://blog.naver.com/dr_gong_/223533329750
140,20230627,[<b>채용공고</b>] 메리츠증권 · <b>IT</b>부문(업무시스템 <b>개발</b>) <b>채용공고</b>... ,"모집기간 2023.06.23 00:00 ~ 2023.07.09 23:59 ■ <b>공고</b>내용 ○ <b>채용</b>부문 – <b>IT</b> 부문 업무시스템 <b>개발</b> – 신입/경력 ○ 담당업무 – 계좌, 출납 업무 원장 <b>개발</b> – 자산운용(본사영업-주식/채권/장외파생 등)... ",https://blog.naver.com/inthisworkofficial/223139878358,https://blog.naver.com/inthisworkofficial/223139878358
141,20240426,"관리, <b>IT</b>/Digital <b>채용 공고</b> 확인, 자기소개서 자소서 면접 취업... ","한국투자증권 취업이 간절하시다면 클릭 / PB, 본사 영업, 운용, 리서치, 본사 관리, <b>IT</b>/Digital <b>채용 공고</b>... 최근 당사는 마이 <b>데이터</b>(본인 신용 정보관리업) '모이다(moida)'의 출시를 통해 '일상 속의 투자'라는... ",https://blog.naver.com/alsldd3/223427750950,https://blog.naver.com/alsldd3/223427750950
142,20230321,"nh투자증권 자소서, 연봉 등 <b>채용공고</b> 요점정리! (IB, <b>IT</b>... ","nh투자증권 <b>채용 공고</b> 1. 모집분야 및 직무 이번 <b>채용</b>은 신입 대상으로, 모집 직무는 다음과... <b>데이터</b>분석 <b>데이터</b> 기반 마케팅 기획 본사지원 경영전략 리스크 관리 결제업무 <b>IT</b> 증권시스템 전산 <b>개발</b> 및... ",https://blog.naver.com/chrisken/223051256267,https://blog.naver.com/chrisken/223051256267
143,20220829,(사)환경책임보험사업단 <b>IT</b>지원팀 경력 모집 <b>공고</b> (인재<b>채용</b>),"가능하며, 이후 개인정보보호법에 따라 파기합니다. ○ 제출 서류 및 서류 기재 내용이 허위로 판명될 경우 합격 또는 <b>채용</b>을 취소합니다. #환경책임보험사업단 #<b>채용공고</b> #<b>IT개발</b> #서버운영 #<b>데이터</b>관리",https://blog.naver.com/eigkorea1/222860928420,https://blog.naver.com/eigkorea1/222860928420
144,20230714,[기업<b>채용</b>설명회] 풀무원 기업분석 &amp; <b>채용공고</b> 공략,[기업<b>채용</b>설명회] 풀무원 기업분석 &amp; <b>채용공고</b> 공략 안녕하세요 &lt;취업의신&gt; 입니다! 오늘... 마케팅 <b>IT</b>기획 경영기획 포장 <b>개발</b> 혁신 사업전략 홍보 생산관리 마케팅 사업기획 회계 <b>채용</b> 팁 닐슨<b>데이터</b>... ,https://blog.naver.com/kil8853/223156170322,https://blog.naver.com/kil8853/223156170322
145,20230724,[기업<b>채용</b>설명회] 다우기술 기업분석 &amp; <b>채용공고</b> 공략,기획 <b>데이터</b>센터 영업 마케팅 커뮤니케이션 영업 전사 경영지원 사업 기획 서비스 기획 구매관리 여신/채권관리 법무관리 사내 변호사 금융/증권 <b>개발</b> 엔지니어 기술지원 <b>채용</b> 팁 뿌리오 국내 대표 <b>IT</b>... ,https://blog.naver.com/kil8853/223164890683,https://blog.naver.com/kil8853/223164890683
146,20240728,광명시청 일자리센터 주요 서비스 <b>채용공고</b> 확인 방법,직업능력<b>개발</b> 지원 : 훈련비 지원 및 자격취득 지원 취업촉진수당 지급 : 실업급여와 구인구직 알선... 마이<b>데이터</b>제공동의서 등 알바몬 및 워크넷 <b>채용 공고</b> 예시 플랫폼 <b>채용 공고</b> 예시 알바몬 야채 판매원... ,https://hakjumbank1.tistory.com/3534,https://hakjumbank1.tistory.com/3534
147,20240806,군산시 미룡동 잡코리아 일자리 | 구인구직 | <b>채용공고</b> | 쿠팡... ,"최신 <b>채용 공고</b>를 확인하고, 지역 특성에 맞는 일자리를 탐색하는 것이 좋습니다. &quot;군산 미룡동은 <b>개발</b>... 카페, 편의점, 학원 등 시간 조절이 용이한 업종의 파트타임이나 온라인 판매, <b>데이터</b> 입력, 번역 등... ",https://santlynae.tistory.com/560,https://santlynae.tistory.com/560
148,20240803,충주시 가주동 고용센터 일자리 | <b>채용공고</b> | 구인구직... ,"충주시 가주동 고용센터 일자리 <b>채용공고</b> 구인구직 충주시 가주동 고용센터 일자리 | <b>채용공고</b>... 등 <b>IT</b>/정보통신 웹 <b>개발</b>, 앱 <b>개발</b>, <b>데이터</b> 분석 재택근무 가능, 경력자 우대 프로그래머스, 잡코리아, 사람인 등... ",https://waeiaaw.tistory.com/1361,https://waeiaaw.tistory.com/1361
149,20240729,"산인공 한국산업인력공단 <b>채용 공고</b>, 자소서, 연봉, 경쟁률... ","산인공 한국산업인력공단 <b>채용 공고</b>, 자소서, 연봉, 경쟁률(2024년) 산인공 한국산업인력공단 <b>채용</b>... 전산학, <b>데이터</b>분석 등의 과목이 출제될 예정이라고 합니다. 과목 및 문항 수 등이 직렬별로 상이하다고... ",https://blog.naver.com/dr_gong_/223529769100,https://blog.naver.com/dr_gong_/223529769100
150,20240711,현대자동차 현대차 생산직 기술직 <b>채용 공고</b> 2024 모빌리티... ,"시험 <b>데이터</b>를 바탕으로 분석 진행 정비 시험 중 고장 발생 시 제어기를 진단하고, 결과에 따라... (기술직) <b>채용 공고</b> / 07.11 기준 현대자동차 생산직 <b>채용</b> 대비 추천 도서 현대자동차 모빌리티 생산직/기술인력... ",https://blog.naver.com/ehaulee/223509102049,https://blog.naver.com/ehaulee/223509102049
151,20200915,"빅<b>데이터</b> <b>개발</b>, 설계/기획/네트워크 운영, 디자인, <b>IT</b>기술영업... ","9월에 진행하는 더존ICT그룹 <b>채용</b>신입 및 경력사원 모집(웹<b>개발</b>, 모바일/DB/빅<b>데이터</b> <b>개발</b>, 설계/기획/네트워크 운영, 디자인, <b>IT</b>기술영업, 컨설팅, 경영지원/사업관리/고객상담)에 관심이 있으신 분들은 아래... ",https://blog.naver.com/incruit1/222090127473,https://blog.naver.com/incruit1/222090127473
152,20240806,양산시 동면 고용센터 일자리 | 구인구직 | <b>채용공고</b> | 주부 여성... ,"<b>IT</b>, 첨단 제조, 서비스 등 미래 성장 가능성이 높은 분야에서 많은 <b>채용</b>이 이루어지고 있습니다. 특히, 인턴십, 계약직 등 경력 <b>개발</b> 및 성장을 위한 기회가 많으므로, 젊은 세대의 적극적인 참여를 기대합니다.... ",https://waeiaaw.tistory.com/1399,https://waeiaaw.tistory.com/1399
153,20240613,현대오토에버 <b>채용공고</b> 및 자소서 작성법 (24년 상반기 공채),보안/ <b>데이터</b>기술 / 클라우드 및 인프라 / 엔터프라이즈<b>IT</b> / 스마트팩토리 / 기술기획 / 경영지원 또 상세 직무로는 수십가지로 나뉘는데 대부분이 소프트웨어 전문 회사 답게 <b>개발</b>자를 <b>채용</b>하는 <b>공고</b>가 가장... ,https://blog.naver.com/kjyzzang9512/223478079371,https://blog.naver.com/kjyzzang9512/223478079371
154,20240727,"울릉군청 홈페이지, 일자리 정보와 <b>채용공고</b> 지금 확인하세요","마이<b>데이터</b>제공동의서, 주민등록등본, 개인정보제공동의서, 공공근로사업 신청서 등이 포함됩니다.... 정보 <b>채용공고</b> 예시 제공 정보 직업능력<b>개발</b> 지원, 고용안정사업 지원, 실업급여 신청 등 편의점... ",https://vway2.tistory.com/1326,https://vway2.tistory.com/1326
155,20240726,"<b>채용 공고</b> (~8/8) | 총 145명 <b>채용</b>, 은행 일반·공학·<b>IT</b> 직무... ","[<b>채용공고</b>] 대한민국과 함께 성장하는 글로벌 금융리더, 더 큰 KDB KDB산업은행과 함께할 인재를... [문항2] 금융관련 교육, 자격, 경험 및 기타활동을 포함한 역량<b>개발</b>노력에 대해 상세히 기술하시오.... ",https://blog.naver.com/219069/223526602062,https://blog.naver.com/219069/223526602062
156,20240711,테슬라 옵티머스 <b>개발</b> 본격화 신호 (테슬라 BOT <b>채용공고</b>),<b>공고</b>를 25개나 올렸다. 불과 5주전 Tesla Bot 관련 <b>채용</b>은 단 1건 이였다. 본격적으로 Bot(옵티머스)<b>개발</b>을... 두번째 이유는 차세대 AI<b>개발</b> 칩 블랙웰 200 30만개 주문 소식이다. 물론 X(구트위터)의 <b>데이터</b> 센터에... ,https://blog.naver.com/firediary/223509033264,https://blog.naver.com/firediary/223509033264
157,20240806,마이다스아이티 웹서비스기획 <b>채용</b>전환용 인턴십 <b>채용 공고</b>,안녕하세요 오늘은 마이다스아이티 웹 서비스 기획 <b>채용</b>전환용 인텁십 <b>채용 공고</b>에 대해서 알아보고자... 그런 경우 <b>IT</b> 기획업무나 PM 쪽으로 빠지면 전공도 살리고 하고 싶지 않은 <b>개발</b>도 안할 수 있습니다. 보통... ,https://blog.naver.com/neulbocoach/223538079124,https://blog.naver.com/neulbocoach/223538079124
158,20240527,Level 2 70점+ 필수/ 대한골프협회 정규직 직원 공개<b>채용 공고</b>,강화·<b>개발</b>·관리·운영 신입 국제교류 및 국가대표팀 업무 지원 출처 : 대한골프협회 정규직직원<b>채용 공고</b>문 자격요건 및 우대사항을 확인해보세요 자격요건은 분야별 자격 요건과 공통 자격 요건으로... ,https://blog.naver.com/gtelpkorea/223460103556,https://blog.naver.com/gtelpkorea/223460103556
159,20231129,2024년 신협중앙회 신입직원(일반직군 및 <b>IT</b>직군) <b>채용 공고</b>,<b>채용</b>절차의 공정화에 관한 법률&gt; 시행규칙 [별지 제3호 서식]을 작성하여 당회 인재<b>개발</b>팀 이메일... 및 <b>IT</b>직군) <b>채용 공고</b>.zip #신협중앙회 #2024년 #신입직원 #일반직군 #<b>IT</b>직군 #<b>채용</b>_선발_모집 #<b>공고</b>,https://blog.naver.com/phyton538/223277866697,https://blog.naver.com/phyton538/223277866697
160,20230308,삼성 <b>채용</b> - 2023년 상반기... 그룹사별 3급 신입사원 모집<b>공고</b>,신입사원 <b>채용</b> * 연구<b>개발</b>직(SW) * <b>IT</b>직 * SI기술직 * 부동산마케팅직 * 영업마케팅직... 신입사원 <b>채용</b> * 경영지원 * 수주영업 * 품질위생 * <b>데이터</b>분석 삼성전자판매 2023년 상반기 3급 신입사원 <b>채용</b> * 영업... ,https://blog.naver.com/incruit1/223038324616,https://blog.naver.com/incruit1/223038324616
161,20240315,자소서 작성가이드 (ft. 2024년 하반기 5급 신입행원 <b>채용공고</b>),"하나는 자소서 내용(지원동기 및 입행후 계획, 역량<b>개발</b>노력, 자기소개 등)이며 다른 하나는... 1차면접은 1.5배수(경영,경제) 혹은 2배수(빅<b>데이터</b>,<b>IT</b>) 선발이며, <b>채용</b>분야 공통으로 직무능력면접과 P/T면접을... ",https://blog.naver.com/akim143/223384414548,https://blog.naver.com/akim143/223384414548
162,20240509,2024년 근로복지공단 행정직 직원 <b>채용 공고</b>,"응용SW<b>개발</b>자, 시스템SW엔지니어 DB엔지니어 : DB엔지니어, <b>데이터</b>아키텍트 NW엔지니어 : NW엔지니어 시스템 엔지니어 : <b>IT</b>시스템관리자, <b>IT</b>지원기술자 <b>IT</b>보안엔지니어 : 정보보안전문가... ",https://blog.naver.com/runplusdev/223441129320,https://blog.naver.com/runplusdev/223441129320
163,20240804,[한국산업은행 청년인턴 <b>채용공고</b>] KDB 서류/면접 경쟁률 및... ,"2024년 KDB한국산업은행 청년인턴 2차 <b>채용공고</b>가 발표되며, 원서접수(7.25~8.08)가 본격적으로... pdf *필요시 댓글 [문항2] 금융관련 교육, 자격, 경험 및 기타활동을 포함한 역량<b>개발</b>노력에 대해 상세히... ",https://blog.naver.com/hellstudy/223533928570,https://blog.naver.com/hellstudy/223533928570
164,20200407,미동부 뉴저지 기업 <b>IT</b>분야 미국인턴 취업 <b>채용공고</b>!,"그럼 미국취업 <b>IT</b>분야 <b>채용공고</b> 안내해 볼까요? 미국 동부 Rockleigh, NJ(US Headquarters)에 위치한 기업으로... 근무하며 <b>IT</b> 포지션의 미국인턴 직원이 담당할 업무는 회사내 신규 ERP 전산 프로그램 <b>개발</b>, 현재 전산... ",https://blog.naver.com/careerusa/221895709244,https://blog.naver.com/careerusa/221895709244
165,20240331,안양도시공사 조경 신입 <b>채용 공고</b>(2024년)(~4/15),"요새 같이 <b>IT</b>시대에 묻지마 지원자들이 워낙 많다보니 특이한 방식으로 실시하는거라 좀 놀라울... 2024년 제1회 직원 공개<b>채용 공고</b>(부동산<b>개발</b>, 회계, 건축, 사무 등) 읽기 : <b>채용</b>정보 &lt; <b>채용</b>정보 &lt; 정보광장... ",https://blog.naver.com/tornado-616/223399782830,https://blog.naver.com/tornado-616/223399782830
166,20240620,"고성군 <b>채용공고</b>, 경남 사람인과 교차로에서 확인하세요!","경남 고성군 사람인 지역별 <b>채용공고</b>에서는 회계·세무·재무, 총무·법무·사무, 인사·노무·HRD, 미디어·문화·스포츠, <b>IT개발</b>·<b>데이터</b>, 마케팅·홍보·조사, 기획·전략 등 다양한 직업을 찾을 수 있습니다. 또한... ",https://blog.naver.com/wwrzxrzoy/223485976787,https://blog.naver.com/wwrzxrzoy/223485976787
167,20180517,일본<b>IT</b>업체<b>채용공고</b> 빅<b>데이터</b>로 한방에!,일본<b>IT</b>업체<b>채용공고</b> 빅<b>데이터</b>로 한방에! 안녕하세여 KITA무역아카데미 박대리입니다. 일본<b>IT</b>업체<b>채용공고</b>를 확인 한 뒤 취업을 위해 일본으로 향하는 한국인들이 셀 수 없이 많습니다. 일본은 매년... ,https://blog.naver.com/ladygogo11/221278079099,https://blog.naver.com/ladygogo11/221278079099
168,20240728,"마포구청 홈페이지 <b>채용공고</b>, 고용센터, 공공근로 정보 확인하기","직업능력<b>개발</b> 지원, 자격취득 지원 등 주요 <b>채용공고</b> 5톤 카고 운전기사, 의류 판매 직원 등 웹사이트... 마이<b>데이터</b>제공동의서 개인정보제공동의서 구직신청서 주민등록등본 카테고리 세부 정보 제공 업무... ",https://realpc.tistory.com/2015,https://realpc.tistory.com/2015
169,20210914,9월 <b>IT개발</b>자 <b>채용공고</b> 리스트2,<b>IT개발</b>자 <b>채용공고</b>리스트 안녕하세요. 순정마초 쏠쏠스 입니다. 오늘은 9월 <b>IT개발</b>자... 소프트웨어 <b>개발</b>자 경력 링크 사이버테크프랜드 프로그래밍 신입/경력 링크 <b>데이터</b>누리 자바 프로그래머 신입/경력... ,https://blog.naver.com/kisomeone/222504064915,https://blog.naver.com/kisomeone/222504064915
170,20240617,[<b>IT</b>뉴스]AI가 '구직자에게... 높이고! 회사 대신 <b>채용공고</b> 작성 !,부산<b>IT</b>교육센터입니다. 이번 한 주도 시작하는 월요일입니다. 최근에 #AI 분야의 대세로 인해 AI가 구직자에게는 취업할 확률을 알려주고 회산 대시 <b>채용공고</b>까지 대신 작성해주는 '고용부 AI 고용서비스 7대... ,https://blog.naver.com/shlee1175/223481743531,https://blog.naver.com/shlee1175/223481743531
171,20240227,[2월 4주차 <b>IT</b> <b>채용</b>소식] 월급... 지급해주는 신입 <b>채용 공고</b>!!,지급하는 <b>IT</b>/SW <b>채용 공고</b>들을 안내해 드립니다!! (심지어 일부 기업은 멀티캠퍼스 선배들이 다수 취업한 곳이라고요!) 오 브 젠 모집부분 소프트웨어 <b>개발</b> 자격요건 - 학력 : 4년제 대학 졸업... ,https://blog.naver.com/multicampus_it/223366812751,https://blog.naver.com/multicampus_it/223366812751
172,20230106,"하나금융티아이 연봉, 2023 신입 <b>채용 공고</b> A to Z! (<b>IT</b>... ","제로 웨이스트 캠페인, 영종도 해안 플로깅, 신재생 에너지를 활용한 친환경 <b>데이터</b>센터 운영 등... <b>채용 공고</b>는 신입 대상으로, 모집직무는 다음과 같습니다. ∨ 모집 직무 금융 <b>IT</b> 서비스 <b>개발</b>/운영 인사... ",https://blog.naver.com/chrisken/222975769553,https://blog.naver.com/chrisken/222975769553
173,20240810,재택알바 | 주부 여성 일자리 | <b>채용공고</b> 모음 - 알쓸정보통,"등 <b>채용</b> 시 마감 <b>IT</b>/정보통신 웹 <b>개발</b> 재택근무 가능 <b>IT</b> 스타트업, 벤처기업 등 <b>채용</b> 시 마감 교육/강좌... 온라인 <b>데이터</b> 입력, 번역, 디자인, 컨텐츠 제작 등 다양한 직종에서 재택알바를 찾아볼 수 있으며, 특히... ",https://waeiaaw.tistory.com/1524,https://waeiaaw.tistory.com/1524
174,20240727,대전 중구 문창동 고용센터 일자리 | <b>채용공고</b> | 재택알바... ,"대전 중구 문창동 고용센터 일자리 <b>채용공고</b> 재택알바 대전 중구 문창동 고용센터 일자리 | <b>채용공고</b>... 앱 <b>개발</b>, <b>데이터</b> 분석 <b>IT</b> 관련 전문 지식, <b>개발</b> 경험 프로젝트 단위 계약 교육 강사 강사료 지급 어린이 교육... ",https://aiitaaeae.tistory.com/949,https://aiitaaeae.tistory.com/949
175,20240809,서울 서초구 양재동 고용센터 일자리 | 재택알바 | <b>채용공고</b>... ,"재택알바 | <b>채용공고</b> | 구인구직 | 워크넷 | 주부 여성 일자리 모음 시간과 공간에 제약 없이 일하고 싶은... 제공 <b>IT</b>/통신: 웹 <b>개발</b>, 앱 <b>개발</b>, <b>데이터</b> 분석, 네트워크 관리 등 <b>IT</b> 관련 일자리 정보 제공 교육/강사... ",https://aiitaaeae.tistory.com/1044,https://aiitaaeae.tistory.com/1044
176,20240329,지금 핫한 해외 <b>채용공고</b>  3월의 인기 <b>채용공고</b> TOP3는?,"지금 HOT한 해외<b>채용공고</b>  3월 한 달, 가장 많은 지원자 수를 기록한 해외 <b>채용 공고</b>는 무엇일까요!?... Web, <b>IT</b> 등 부문별 시스템 <b>개발</b> 및 운영 ✔ 각 부문별 프로젝트 기획 지원 및 프로젝트 진행 이 <b>공고</b>를... ",https://blog.naver.com/hrdkorea2020/223399294164,https://blog.naver.com/hrdkorea2020/223399294164
177,20230612,"구인<b>공고</b> <b>채용공고</b> 분석 및... 활용, 자기<b>개발</b> 계획 활용 방법","<b>데이터</b>솜(http://www.datasom.co.kr/) <b>채용공고</b>분석, 구인<b>공고</b>분석, 우대사항분석, 자기소개서작성, 자개<b>개발</b>계... 아래 <b>공고</b> 내용을 보면 <b>IT</b>직무 즉 프로그래머에 대한 부분인데요. 웹사이트, Web API 신규 <b>개발</b> 등이... ",https://blog.naver.com/jobssuda/223126403750,https://blog.naver.com/jobssuda/223126403750
178,20240806,"[엔씨소프트 <b>채용</b>] <b>개발</b>자 <b>채용공고</b>, 갖춰야할 역량은?",안녕하세요~ 오늘은 엔씨소프트 UX<b>개발</b>자 <b>채용공고</b>를 가지고 왔는데요~! 엔씨소프트는 게임회사로... #엔씨소프트 #NCSOFT #게임회사 #<b>개발</b> #<b>IT</b> #취업 #취준생 #구직자 #이직자 #국비교육 #부산게임학원... ,https://blog.naver.com/jjenc_m/223538553648,https://blog.naver.com/jjenc_m/223538553648
179,20240728,"울릉군청 홈페이지 일자리 정보, <b>채용공고</b>, 서비스 안내 지금... ",일자리 <b>채용공고</b> 울릉군 고용센터에서는 다음과 같은 서비스를 제공하고 있습니다: 직업능력<b>개발</b> 지원... 마이<b>데이터</b>제공동의서 주민등록등본 개인정보제공동의서 공공근로사업 신청서 <b>채용공고</b> 예시... ,https://kimhamc.tistory.com/2029,https://kimhamc.tistory.com/2029
180,20230818,2023년 <b>IT</b>/전산분야 신규직원 <b>채용 공고</b>,"한국식품안전관리인증원에서는 신규직원 <b>채용</b>계획을 다음과 같이 <b>공고</b>하오니, 유능한 인재의 많은 응모를 바랍니다. 모집분야 ▣ 모집분야별 인원 : 총 1명 <b>채용</b>형 인턴(7급 상당) / <b>IT</b>전산분야... ",https://blog.naver.com/hellohaccp/223187179034,https://blog.naver.com/hellohaccp/223187179034
181,20240526,[대학병원 <b>채용공고</b>] 분당서울대병원 신입(사무직) <b>채용공고</b>,"<b>채용 공고</b>가 떴다. 사실 기다리고 있던 곳 중 하나긴 했지만, 내가 원하는 분야가 아니라 아쉽긴하다. <b>채용</b> 분야 및 지원자격 이번엔 일반직 인턴 (사무직)을 <b>채용</b>한다. 모집 분야는 <b>데이터</b>융합팀. 4개월... ",https://blog.naver.com/zhuxi-/223458708163,https://blog.naver.com/zhuxi-/223458708163
182,20240802,2024년 대한건설기계안전관리원 <b>채용 공고</b>(공기업 <b>채용</b>... ,"(공공<b>데이터</b>개방 및 <b>데이터</b>기반행정 등) 1 정규직 5급 공개경쟁 A-3 본원 일반행정(인사, 총무, 기획... 내외 <b>채용공고</b> 확인, 문의처 문의처 - 인사노무처 <b>채용</b>담당자 : 070-5050-4628 이상 2024년... ",https://blog.naver.com/runplusdev/223534285187,https://blog.naver.com/runplusdev/223534285187
183,20240520,[일본기업<b>채용공고</b>] - 주식회사 세이가쿠샤/<b>IT</b>부문,일본의 종합교육기업 주식회사 세이가쿠샤의 <b>IT</b>부문 <b>채용 공고</b> 입니다. 시스템 엔지니어로서 교육 관련의 시스템 <b>개발</b>과 스마트폰 어플 <b>개발</b>을 주 업무로 하고 있습니다. (자사 <b>개발</b>의 E-러닝 플랫폼 수리... ,https://blog.naver.com/seigakushakorea/223452626889,https://blog.naver.com/seigakushakorea/223452626889
